Date ,Loc,Time,Net,Band size,Band ID,Species,Sex/method,Sexing method,Age,Method.Age.,wing,weight,bill,Recap?,Photo #,Molt,Notes
16/07/2016,ROL,645,,0A,0A-269,Isleria guttata,M,,A,,54,9.9,,N,0080-84,"both p9 0.7, p8 0.7, body molt",
16/07/2016,ROL,645,,1A,1A-056,Philydor pyrrhodes,U,,A,,88,36.6,,N,0088-98,"both s4 0.8, s5 0.2",
16/07/2016,ROL,645,,0A,0A-270,Ceratopipra erythrocephala,U,,U,,59,12.7,,N,0112-18,none,
16/07/2016,ROL,820,,0,00-223,Glyphorhynchus spirurus,U,,A,,70,13.7,,N,0135-40,light body molt,
16/07/2016,ROL,905,,0A,0A-271,Ceratopipra erythrocephala,F/BP,,A,,56,11.9,,N,0144-56,"p3 0.7, p2 0.9, p1 0.8, body molt, refeathering BP",
16/07/2016,ROL,950,,0A,0A-272,Ceratopipra erythrocephala,U,,U,,56,11.7,,N,0163-64,none,
16/07/2016,ROL,1035,,0A,0A-079,Platyrincus platyrhynchos,M,,A,,67,13.8,,Y,0170-76,none,
17/07/2016,ROL,555,,4,534-77532,Micrastur gilvicollis,U,,A,,178,192.3,,N,9412-15,"p6 0.3, p3 0.9, p4 0.7, tail, body",
17/07/2016,ROL,640,,0A,0A-273,Isleria guttata,M,,A,,49,11.1,,N,9416-20,p3 0.7,
17/07/2016,ROL,640,,0A,0A-274,Isleria guttata,M,,A,,55,10.3,,N,9421-24,p1 0.4,
17/07/2016,ROL,640,,3,03-012,Geotrygon montana,M,,A,,135,113.8,,N,9425-30,p10 0.8,
17/07/2016,ROL,725,,1,01-099,Thamnomanes caesius,M,,A,,70,18.1,,N,9431-36,,
17/07/2016,ROL,810,,0,00-224,Onychorhynchus coronatus,M,,A,,80,15.2,,N,0349-56,none,
17/07/2016,ROL,810,,1A,1A-034,Myrmoderus ferrugineus,F,,A,,65,27.9,,Y,0343-45,primary coverts; no other molt,
17/07/2016,ROL,855,,0,00-225,Ceratopipra erythrocephala,U,,U,,55,14.1,,N,0363-68,"p8 0.3, p7 0.9, s4 0.7, body molt",
18/07/2016,ROL,555,,1A,1A-032,Gymnopithys rufigula,M,,A,,76,30.1,,Y,0571-74,body molt,
18/07/2016,ROL,555,,1B,1B-110,Gymnopithys rufigula,M,,A,,75,29.1,,Y,0561-66,"both p3 0.3; R s4 0.5, s3 0.1; body molt ",recap 20 July (entry below)
18/07/2016,ROL,630,,1A,1A-033,Gymnopithys rufigula,F,,A,,75,28.7,,Y,-,,released before photos
18/07/2016,ROL,1100,,0A,0A-275,Epinecrophylla gutturalis,M,,A,,51,9.3,,N,0601-07,,
19/07/2016,ROL,645,,0A,0A-226,Isleria guttata,M,,A,,54,9.9,,Y,?,s4 0.4,no photo numbers given. Band number/species combo doesnÕt make sense
19/07/2016,ROL,645,,1,01-025,Thamnomanes caesius,M,,A,,-,-,,Y,0652-61,,released before measurements taken
19/07/2016,ROL,725,,1,01-100,Willisornis poecilinotus,U,,S,,63,17.4,,N,0667-77,body molt,
19/07/2016,ROL,725,,1B,1B-174,Pithys albifrons,U,,A,,69,22.1,,N,0683-92,,
20/07/2016,ROL,600,,1B,1B-110,Gymnopithys rufigula,M,,A,,76,30.3,,Y,9443-45,p3 0.5 symm; body molt,within-session
20/07/2016,ROL,600,,1A,1A-028,Formicarius colma,M,,A,,87,48,,Y,9438-42,none,
20/07/2016,ROL,645,,0A,0A-277,Thamnomanes ardesiacus,F,,A,,66,18.4,,N,9449-52,none,
20/07/2016,ROL,645,,0A,0A-276,Myrmotherula longipennis,F,,A,,60,9.4,,N,9453-57,"p8 0.2, p7 0.6","""bad pictures"""
20/07/2016,ROL,645,,0A,0A-278,Myrmotherula longipennis,M,,S,,60,9.2,,N,9469-74,p9 0.2,"""bad pictures"""
20/07/2016,ROL,645,,0,00-226,Thamnomanes ardesiacus,M,,A,,73,18.2,,N,9459-60,p4 0.8,"""bad pictures"""
20/07/2016,ROL,645,,1B,1B-175,Cantorchilus leucotis,U,,A,,58,16.8,,N,9461-67,none,
20/07/2016,ROL,830,,0,00-227,Dixiphia pipra,F,,A,,63,13.3,,N,9478-79,p10 0.2,no wing shots (camera died)
20/07/2016,ROL,1000,,1A,1A-057,Formicarius colma,M,,A,,87,49.3,,N,9482-90,none,
20/07/2016,ROL,1000,,0A,0A-279,Myiobius barbatus,U,,A,,63,11.1,,N,9491-95,none,
23/07/2016,SAN,610,,0A,0A-281,Myrmotherula longipennis,M,,A,,53,9,,N,-,,escaped
23/07/2016,SAN,610,,0A,0A-282,Myrmotherula longipennis,M,,A,,60,8.8,,N,-,,escaped
23/07/2016,SAN,610,,0A,0A-283,Myrmotherula longipennis,M,,S,,60,9,,N,1329-39,,
23/07/2016,SAN,645,,0,00-113,Glyphorhynchus spirurus,U,,A,,-,-,,Y,1348-55,,released without measurements
23/07/2016,SAN,830,,0,00-228,Thamnomanes caesius,M,,A,,73,18.4,,N,-,,released before photos
23/07/2016,SAN,830,,0A,0A-284,Epinecrophylla gutturalis,F,,A,,49,8.9,,N,1385-99,,
23/07/2016,SAN,830,,0,00-229,Rhynchocyclus olivaceus,U,,A,,70,19.3,,N,1401-12,,"""review"""
23/07/2016,SAN,830,,0,00-230,Dixiphia pipra,U,,S,,64,11.3,,N,1367-76,,
23/07/2016,SAN,830,,0A,0A-285,Mionectes macconnelli,U,,A,,61,10.3,,N,1435-44,,"""white mouth"""
23/07/2016,SAN,830,,0,00-231,Thamnomanes caesius,M,,A,,72,15.6,,N,1445-64,,
23/07/2016,SAN,830,,1B,1B-176,Dendroplex picus,U,,A,,105,36,,N,1413-25,,check ID
23/07/2016,SAN,830,,0A,0A-286,Glyphorhynchus spirurus,U,,A,,70,14.3,,N,-,none,released before photo
23/07/2016,SAN,830,,0,00-232,Thamnomanes ardesiacus,F,,A,,69,15.4,,N,1426-34,,
23/07/2016,SAN,830,,1B,1B-198,woodcreeper sp.,U,,A,,96,38,,N,1465-80,,"""review"""
24/07/2016,SAN,615,,1B,1B-102,Pithys albifrons,U,,A,,71,14.4,,Y,1673-76,"both p8 0.3, s2 0.8",
24/07/2016,SAN,615,,1B,1B-177,Gymnopithys rufigula,F/BP,,A,,75,26.9,,N,1679-83,body molt only,
24/07/2016,SAN,700,,0,00-233,Dixiphia pipra,U,,S,,63,12.8,,N,1697-1704,none,
24/07/2016,SAN,700,,0A,0A-287,Mionectes macconnelli,U,,A,,64,12.2,,N,1705-20,body molt  ,
24/07/2016,SAN,700,,0A,0A-288,Tunchiornis ochraceiceps,U,,A,,-,-,,N,1687-96,,released without measurements
24/07/2016,SAN,700,,0A,0A-289,Hypocnemis cantator,U,,A,,51,12.2,,N,1721-35,,
24/07/2016,SAN,800,,0A,0A-290,Tunchiornis ochraceiceps,U,,A,,-,-,,N,1740-49,body molt  ,"fatigue - released without measurements, weak flight"
25/07/2016,SAN,615,,2,02-008,Frederickena viridis,F,,A,,91,58.9,,N,1751-71,p4 0.6,
25/07/2016,SAN,615,,1,01-030,Thamnomanes ardesiacus,M,,A,,74,18.4,,Y,1772-85,,
25/07/2016,SAN,615,,0A,0A-291,Thamnomanes caesius,M,,S,,69,16.8,,N,1788-1801,,
25/07/2016,SAN,745,,0A,0A-298,Dixiphia pipra,U,,S,,62,11.4,,N,1807-11,body molt  ,"""review"""
25/07/2016,SAN,915,,0,00-234,Dixiphia pipra,U,,S,,64,10.9,,N,1811-16,,
25/07/2016,SAN,915,,1B,1B-109,Willisornis poecilinotus,M,,A,,64,17.9,,Y,1829-46,"p1 0.5, coverts",
25/07/2016,SAN,915,,1,01-102,Willisornis poecilinotus,F,,A,,62,16.1,,N,1847-59,none,
25/07/2016,SAN,1045,,1B,1B-178,Willisornis poecilinotus,U,,U,,58,18.4,,N,1868-79,"sym p5 0.6, s1 0.5",
25/07/2016,SAN,1045,,0A,0A-292,?,U,,S,,76,13,,N,1901-17,,"species name ""TBD"""
27/07/2016,SAN,700,,0A,0A-293,Dixiphia pipra,U,,S,,64,12.9,,N,2233-45,,
27/07/2016,SAN,745,,1,01-103,Willisornis poecilinotus,F,,A,,62,17.5,,N,2291-98,,
27/07/2016,SAN,745,,3B,3B-007,Leptotila rufaxilla,U,,A,,140,-,,N,2266-78,none,
27/07/2016,SAN,745,,1,01-061,Willisornis poecilinotus,M,,A,,63,17.6,,Y,2259-64,,
27/07/2016,SAN,900,,0A,0A-294,Mionectes macconnelli,U,,A,,66,12,,N,-,none,no photo numbers
27/07/2016,SAN,1130,,0A,0A-295,Dixiphia pipra,M,,A,,65,-,,N,-,"s5, s6, body molt",no photo numbers
30/07/2016,CWW,630,,2,02-009,Frederickena viridis,M,,A,,92,-,,N,4928-43,,
30/07/2016,CWW,630,,0A,0A-296,Mionectes sp.,U,,U,,57,9.4,,N,4911-20,,
30/07/2016,CWW,630,,1A,1A-058,Furnariidae sp.,U,,A,,89,30.9,,N,4953-58,,"""review ID"""
30/07/2016,CWW,845,,0,00-235,Glyphorhynchus spirurus,U,,A,,69,13.8,,N,4985-90,,
30/07/2016,CWW,930,,0,00-236,Pipridae sp.,U,,U,,63,14.8,,N,4995-5002,,"listed as Corapipo, wing/weight suggests Dixiphia; weak flight"
30/07/2016,CWW,930,,0,00-179,Dixiphia pipra,M,,A,,67,10.6,,Y,5015-22,,
31/07/2016,CWW,634,,1B,1B-179,Schiffornis olivacea,U,,A,,91,29,,N,5299-5305,"p6 0.6; p5-p2 0.9; s1, s2 0.7",
31/07/2016,CWW,744,,1,01-104,Xenops minutus,U,,A,,66,12.2,,N,5315-24,,
31/07/2016,CWW,828,,0,00-237,Dixiphia pipra,M,,A,,63,10.1,,N,5360-65,,
31/07/2016,CWW,1018,,1,01-105,Pithys albifrons,U,,A,,72,21.6,,N,5402-08,,
31/07/2016,CWW,1020,,0A,0A-302,Glyphorhynchus spirurus,U,,A,,67,13.6,,N,5413-17,,
31/07/2016,CWW,1022,,0A,0A-303,Mionectes oleagineus,U,,A,,-,8.4,,N,5429-32,,
01/08/2016,CWW,615,,0A,0A-399,Myrmotherula axillaris,U,,A,,52,7.3,,N,5659-66,none,
01/08/2016,CWW,615,,1A,1A-043,Cyanocompsa cyanoides,M,,A,,83,30.8,,Y,5692-5700,"heavy wing, tail, body molt",
01/08/2016,CWW,615,,1B,1B-180,Pithys albifrons,U,,A,,72,22.2,,N,5670-82,,
01/08/2016,CWW,615,,0,00-238,Thamnomanes caesius,M,,A,,65,15.9,,N,5717-38,s8 0.3,"""maybe brood patch, unlikely; photo taken"""
01/08/2016,CWW,700,,1B,1B-181,Gymnopithys rufigula,M,,A,,73,29.2,,N,5756-62,,
01/08/2016,CWW,700,,0A,0A-304,Mionectes macconnelli,U,,A,,66,12.3,,N,5745-49,moderate body molt,
01/08/2016,CWW,1015,,0A,0A-236,Terenotriccus erythrurus,U,,A,,50,7.4,,Y,5815-20,,
02/08/2016,CWW,615,,0A,0A-305,Tunchiornis ochraceiceps,U,,A,,56,10.3,,N,5906-14,,"ID written as ""Hyl""; assumed Hyloch from band size/wing/weight"
02/08/2016,CWW,615,,1B,1B-182,Willisornis poecilinotus,U,,U,,64,17.2,,N,5934-38,,mites present on chest
02/08/2016,CWW,615,,0,00-239,Hypocnemis cantator,M,,A,,56,12.2,,N,5919-23,,
02/08/2016,CWW,700,,1B,1B-183,Dendrocincla merula,U,,A,,99,45.9,,N,6010-13,moderate body molt,
02/08/2016,CWW,700,,0,00-240,Hypocnemis cantator,F,,A,,54,13.8,,N,5979-91,,
02/08/2016,CWW,700,,0A,0A-306,Corapipo gutturalis,U,,S,,61,11.8,,N,5994-6003,,"listed as Corapipo, wing/weight suggests Dixiphia"
02/08/2016,CWW,745,,1B,1B-184,woodcreeper sp.,U,,A,,104,37.1,,N,6047-60,p7 0.2,prob. Xippar
02/08/2016,CWW,745,,0,00-241,Thamnomanes ardesiacus,M,,A,,73,17.5,,N,6018-23,light body molt,"ID illegible, presumed"
02/08/2016,CWW,745,,1,01-101,Pithys albifrons,U,,A,,73,21.5,,N,6034-39,p4R 0.2,
02/08/2016,CWW,745,,0A,0A-307,Epinecrophylla gutturalis,M,,A,,50,9.6,,N,6026-32,,
02/08/2016,CWW,745,,1,01-106,Thamnomanes caesius,U,,U,,68,17.4,,N,-,,escaped; no photo numbers
02/08/2016,CWW,830,,0,00-242,Corapipo gutturalis,U,,S,,65,12.8,,N,6074-77,none,"listed as Corapipo, wing/weight suggests Dixiphia"
02/08/2016,CWW,830,,0A,0A-308,Myrmotherula sp.,U,,U,,59,9.1,,N,6081-93,,prob. Myrlon
02/08/2016,CWW,915,,1A,1A-059,Galbula albirostris,M,,A,,72,19.9,,N,6107-14,none,
02/08/2016,CWW,1130,,1B,1B-185,Dendrocincla merula,U,,A,,99,50.3,,N,6196-6202,,
02/08/2016,CWW,1130,,0,00-243,Ceratopipra erythrocephala,M,,A,,52,10.9,,N,6215-23,,
03/08/2016,CWW,630,,0A,0A-309,Mionectes oleagineus,U,,A,,56,9.9,,N,6377-84,light body molt,
03/08/2016,CWW,630,,0A,0A-301,Epinecrophylla gutturalis,F,,A,,52,12,,N,6416-23,none,possibly gravid
03/08/2016,CWW,630,,0A,0A-310,Myrmotherula axillaris,M,,A,,49,7.6,,N,6424-34,"Rp4 0.1, Lp3 0.9",
03/08/2016,CWW,630,,0A,0A-311,Tunchiornis ochraceiceps,U,,S,,58,10.4,,N,6407-15,none,
03/08/2016,CWW,630,,0A,0A-224,Epinecrophylla gutturalis,F,,A,,52,8.8,,Y,6393-6406,sym p1 0.8,
03/08/2016,CWW,630,,0A,0A-312,Myrmotherula axillaris,F,,A,,51,7.4,,N,6451-62,p5 0.3,
03/08/2016,CWW,630,,0A,0A-313,Myrmotherula longipennis,M,,A,,58,8.8,,N,6386-92,light body molt,
03/08/2016,CWW,630,,0,00-244,Thamnomanes caesius,M,,S,,71,17.3,,N,6436-48,p2,
03/08/2016,CWW,630,,0,00-245,Thamnomanes caesius,F,,S,,71,16.4,,N,6478-81,,
03/08/2016,CWW,630,,0A,0A-314,Myrmotherula axillaris,M,,A,,52,7.8,,N,6463-71,none,
03/08/2016,CWW,630,,0,00-246,Thamnomanes caesius,F,,A,,71,16.2,,N,6368-76,body molt,
03/08/2016,CWW,630,,0A,0A-315,Glyphorhynchus spirurus,U,,A,,71,15.4,,N,6482-90,greater coverts,
03/08/2016,CWW,715,,0,00-247,Thamnomanes ardesiacus,M,,A,,73,16.4,,N,6514-23,sym p5 0.5,
03/08/2016,CWW,715,,0A,0A-316,Myrmotherula longipennis,U,,S,,52,8.7,,N,6503-13,"heavy body molt, no wing molt",
03/08/2016,CWW,715,,1B,1B-186,Xiphorhynchus pardalotus,-,,-,,102,33,,N,6491-6502,,
03/08/2016,CWW,715,,0A,0A-317,Epinecrophylla gutturalis,M,,A,,51,-,,N,-,,escaped
03/08/2016,CWW,715,,0A,0A-318,Isleria guttata,F,,A,,53,10.2,,N,6526-38,"sym s2, s5, s6",
03/08/2016,CWW,915,,1D,1D-017,Lipaugus vociferans,U,,A,,127,74.2,,N,6539-51,"p8 0.7, p6 0.8",
03/08/2016,CWW,1000,,1B,1B-187,Attila spadiceus,U,,S,,77,30.4,,N,6619-39,,
03/08/2016,CWW,1000,,0,00-248,Corapipo gutturalis,-,,-,,62,12.1,,N,6605-18,,
03/08/2016,CWW,1000,,1,01-107,Willisornis poecilinotus,M,,-,,64,18.5,,N,6647-53,,
18/06/2015,IRL,1130,,1A,24,Thraupis palmarum,M/CP,,A,,97,62,,N,n/a,R1 L 0.8,
18/06/2015,IRL,1430,,1A,25,Ramphocelus carbo,M/P,,A,,75,n/a,,N,n/a,"p7 0.1, p6 0.6, s2 0.5, s3 0.1, s5 missing, s7 missing, symmetric",escaped
20/06/2015,TUR,625,,0A,133,Myrmotherula longipennis,M/P,,S,,62,8,,N,6782-85,,
20/06/2015,TUR,625,,0A,56,Myrmotherula longipennis,M/P,,S,,58,8,,Y,6786-89,,recap 21 June 0630
20/06/2015,TUR,625,,1,39,Willisornis poecilinotus,F/P,,A,,62,17,,N,6790-92,,recap 21 June 0745 
20/06/2015,TUR,625,,1B,62,Willisornis poecilinotus,M/P,,A,,65,17,,N,6793-96,,
20/06/2015,TUR,730,,1,40,Glyphorhynchus spirurus,U,,A,,71,15,,N,6798-6800,p4,
20/06/2015,TUR,830,,0A,25,Glyphorhynchus spirurus,F/BP,,A,,69,15,,Y,6801-05,n/a,
20/06/2015,TUR,830,,0,42,Glyphorhynchus spirurus,U,,A,,71,14,,N,n/a,,photos?  Escaped?
20/06/2015,TUR,830,,1D,6,Myrmornis torquata,M,,A,,93,43,,Y,6806-13,"L: p3 0.6, s2 missing; R: p3 0.2, s2 missing",
20/06/2015,TUR,1015,,0,43,Glyphorhynchus spirurus,U,,A,,69,n/a,,N,6814-17,,escaped
20/06/2015,TUR,1015,,3,6,Celeus elegans,F/P,,A,,166,n/a,,N,6818-24,"p6 L:0.5, R:0.4",too heavy for Pesola
20/06/2015,TUR,1015,,0,44,Glyphorhynchus spirurus,U,,U,,65,13,,N,6825-29,,
20/06/2015,TUR,1130,,0A,134,Lophotriccus galeatus,U,,U,,45,7,,N,6830-33,both p4 0.6,
20/06/2015,TUR,1945,,3A,1,Megascops watsonii,U,,A,,170,n/a,,Y,6834-36,,too heavy for Pesola
21/06/2015,TUR,630,,1B,63,Willisornis poecilinotus,M,,A,,64,17,,N,6837-39,,
21/06/2015,TUR,630,,1,41,Thamnomanes ardesiacus,M,,S,,70,17,,N,6840-42,,
21/06/2015,TUR,630,,1,42,Thamnomanes caesius,M,,S,,69,16,,N,6843-46,,
21/06/2015,TUR,630,,1,98,Hypocnemoides melanopogon,M,,A,,61,13,,N,6847-52,,
21/06/2015,TUR,630,,2,3,Myrmornis torquata,F,,A,,94,49,,Y,6853-70,,
21/06/2015,TUR,630,,1,43,Thamnomanes caesius,M,,S,,66,15,,N,6871-76,,
21/06/2015,TUR,630,,0,45,Dixiphia pipra,F,,A,,64,12,,N,6877-81,"p4 0.2, p3 0.9 sym",
21/06/2015,TUR,745,,0,46,Dixiphia pipra,U,,S,,62,10,,N,6882-84,,
21/06/2015,TUR,1000,,0,47,Dixiphia pipra,U,,S,,64,11,,N,6885-88,,
21/06/2015,TUR,1000,,0A,135,Terenotriccus erythrurus,U,,A?,,51,6,,N,6889-91,,
21/06/2015,TUR,1100,,1D,12,Chloroceryle inda,M,,A,,89,56,,N,6892-6900,,
21/06/2015,TUR,-,,1B,28,Xiphorhynchus pardalotus,U,,S,,105,36,,Y,6901-05,,"check photos, age suspect"
21/06/2015,TUR,-,,1,44,Thamnomanes ardesiacus,M,,A,,72,20,,N,6906-08,"p5 0.1, p4 0.8, s2 0.1 sym",
22/06/2015,TUR,625,,1,45,Thamnomanes caesius,M,,A,,76,18.5,,N,6909-12,,
22/06/2015,TUR,625,,0A,136,Myrmotherula menetriesii,M,,A,,55,9.5,,N,6913-16,,
22/06/2015,TUR,745,,0,48,Glyphorhynchus spirurus,U,,A,,69,14,,N,6917-20,,
22/06/2015,TUR,745,,0,49,Dixiphia pipra,U,,S,,63,13,,N,6921-24,,iris brown
22/06/2015,TUR,745,,0,50,Glyphorhynchus spirurus,U,,A,,72,16,,N,6925-28,,
22/06/2015,TUR,745,,1A,98,Gymnopithys rufigula,M,,A,,75,28,,N,6929-34,,
22/06/2015,TUR,900,,1B,64,Tachyphonus surinamus,M,,A,,83,21,,N,6948-51,no molt,1B064-066 captured together
22/06/2015,TUR,900,,1B,65,Tachyphonus surinamus,F,,A,,79,22,,N,6935-41,"p8 missing, p7 0.6, s3 0.1 sym, some tail molt",
22/06/2015,TUR,900,,1B,66,Tachyphonus surinamus,F,,A,,76,21,,N,6943-46,"p4 0.7, s7 0.1 sym, no tail molt",
22/06/2015,TUR,1000,,0A,24,Glyphorhynchus spirurus,U,,A,,69,14,,Y,6952-54,p9 0.2 sym,
22/06/2015,TUR,1530,,0,51,Glyphorhynchus spirurus,U,,A,,70,16,,N,6955-61,,
22/06/2015,TUR,1530,,0A,137,Dixiphia pipra,U,,S,,65,14,,N,6962-71,,
22/06/2015,TUR,1530,,1B,67,Dendrocincla merula,U,,U,,97,46,,N,6972-75,,
23/06/2015,TUR,615,,1B,68,Pithys albifrons,U,,A,,71,20,,N,6976-79,,
23/06/2015,TUR,615,,1,46,Thamnomanes caesius,M,,A,,-,17,,N,6980-85,,
23/06/2015,TUR,615,,1,47,Thamnomanes ardesiacus,F,,A,,69,18,,N,6986-89,p3 0.8 sym,
23/06/2015,TUR,615,,0,52,Hypocnemis cantator,M,,A,,52,13,,N,6990-92,,
23/06/2015,TUR,615,,0,54,Dixiphia pipra,U,,S,,61,13,,N,6993-94,,
23/06/2015,TUR,615,,0A,138,Myrmotherula longipennis,M,,S,,58,8.5,,N,6996-7019,,
23/06/2015,TUR,615,,0A,139,Myrmotherula menetriesii,M,,S,,51,9.5,,N,7020-24,"p3 0.7 sym, s1 R 0.5",
23/06/2015,TUR,830,,1,48,Mionectes macconnelli,U,,U,,68,13,,N,7025-28,,
23/06/2015,TUR,830,,1B,69,Willisornis poecilinotus,F,,A,,65,22,,N,7029-32,,
23/06/2015,TUR,930,,1,14,Thamnomanes ardesiacus,M,,A,,75,17,,Y,7034-36,,
23/06/2015,TUR,930,,0,155,Mionectes macconnelli,U,,U,,62,13,,N,7037-39,,
23/06/2015,TUR,930,,0A,140,Myrmotherula longipennis,F,,A,,59,9,,N,7040-42,,
23/06/2015,TUR,930,,0,53,Glyphorhynchus spirurus,U,,A,,68,13,,N,7043-45,,
23/06/2015,TUR,930,,0A,32,Myrmotherula longipennis,M,,A,,60,9,,Y,7046-48,,
23/06/2015,TUR,930,,0A,141,Glyphorhynchus spirurus,U,,A,,70,14,,N,7049-51,,
23/06/2015,TUR,930,,0,56,Glyphorhynchus spirurus,F/BP,,A,,67,15,,N,7052-55,,
23/06/2015,TUR,1055,,0,57,Dixiphia pipra,U,,S,,62,10.5,,N,7056-58,,
23/06/2015,TUR,1315,,0,58,Dixiphia pipra,U,,S,,61,11,,N,7059-61,,
23/06/2015,TUR,1515,,0,59,Glyphorhynchus spirurus,U,,U,,69,15,,N,7065-67,,
23/06/2015,TUR,1515,,1B,23,Willisornis poecilinotus,M,,A,,66,17,,Y,7062-64,,
23/06/2015,TUR,1515,,0A,73,Xenops minutus,U,,A,,65,12,,Y,-,,escaped
23/06/2015,TUR,1515,,0A,142,Myiobius barbatus,U,,U,,65,12,,N,7068-73,,
23/06/2015,TUR,1930,,3A,3,Megascops watsonii,U,,J,,170,-,,N,-,,too heavy for Pesola.  Photos by group
23/06/2015,TUR,1930,,4,534-77531,Megascops watsonii,F?,,A,,184,-,,N,-,,too heavy for Pesola.  Photos by group
24/06/2015,TUR,625,,0A,143,Myrmotherula menetriesii,F,,A,,53,9,,N,7074-77,,
24/06/2015,TUR,625,,0A,144,Myrmotherula menetriesii,M,,S,,52,9,,N,7078-82,"L p5 0.6, s1 0.3; R p5 0.7, p4 0.8, s1 0.5",
24/06/2015,TUR,625,,0A,22,Isleria guttata,M,,A,,50,10,,Y,7083-85,,
24/06/2015,TUR,625,,0,60,Thamnomanes caesius,M,,A,,68,16,,N,7091-94,"R p1 0.8, L s1 0.2",
24/06/2015,TUR,625,,0A,67,Isleria guttata,F,,A,,50,10,,Y,7086-90,,
24/06/2015,TUR,625,,0,61,Thamnomanes caesius,M,,A,,69,17,,N,7096-99,"R p2 0.7, s9 0.5; L p8 0.9 ",
24/06/2015,TUR,625,,1B,70,Cyanocompsa cyanoides,F,,A,,76,25,,N,7105-11,"p4 0.7, p3 0.8, p2 0.8, s7 0.1 sym, heavy body molt",
24/06/2015,TUR,625,,1B,71,Cyanocompsa cyanoides,M,,A,,83,25,,N,7100-04,"p5 0.6, p1 0.7 sym",
24/06/2015,TUR,740,,0,62,Dixiphia pipra,U,,S,,63,10.5,,N,7112-14,,
24/06/2015,TUR,845,,0,63,Dixiphia pipra,U,,S,,63,12,,N,7115-18,,
24/06/2015,TUR,1130,,0A,146,Terenotriccus erythrurus,U,,U,,49,7,,N,7119-24,,
24/06/2015,TUR,1130,,0A,21,Glyphorhynchus spirurus,U,,A,,69,15,,Y,7125-27,band number incorrect - 0A-021 is Mionectes from SUP,
24/06/2015,TUR,1315,,0A,145,Myrmotherula axillaris,M,,A,,50,7,,N,7132-35,,
24/06/2015,TUR,1315,,0A,25,Glyphorhynchus spirurus,U,,A,,70,15,,Y,7128-31,"L s2 0.5, R s4 0.4, s5 0.5",
25/06/2015,TUR,630,,1,39,Willisornis poecilinotus,F,,A,,65,18,,Y,7136-40,,
25/06/2015,TUR,630,,1B,72,Willisornis poecilinotus,M,,A,,65,18,,N,7141-46,,
25/06/2015,TUR,630,,0,64,Myrmotherula longipennis,F,,A,,56,8,,N,7148-53,,
25/06/2015,TUR,630,,0A,147,Mionectes macconnelli,U,,A,,58,16,,N,7154-58,,
25/06/2015,TUR,630,,1B,62,Willisornis poecilinotus,M,,A,,66,18,,Y,7165-70,,
25/06/2015,TUR,630,,1B,73,Pithys albifrons,U,,J,,69,20,,N,7159-64,,
25/06/2015,TUR,630,,1,13,Xiphorhynchus pardalotus,U,,A,,108,39,,Y,-,,escaped
25/06/2015,TUR,720,,0,65,Dixiphia pipra,U,,S,,64,13,,N,7171-73,,
26/06/2015,KAB,1930,,4,534-77528,Megascops watsonii,U,,A,,175,-,,N,,,photos?  too heavy for Pesola
27/06/2015,KAB,620,,1,49,Thamnomanes caesius,F,,A,,70,15,,N,7174-76,,
27/06/2015,KAB,730,,0A,148,Isleria guttata,M,,A,,51,10,,N,7177-79,,
27/06/2015,KAB,730,,1B,74,Gymnopithys rufigula,M,,A,,79,31,,N,-,,escaped. Recap 1 July 0820 (not photographed)
27/06/2015,KAB,730,,0A,149,Myiobius barbatus,U,,A,,66,10,,N,7180-83,,recap 28 June 0900
27/06/2015,KAB,730,,1B,1,Pithys albifrons,U,,A,,70,23,,Y,7191-94,,
27/06/2015,KAB,730,,1B,75,Dendrocincla fuliginosa,U,,S,,105,36,,N,7195-99,,iris gray. Recap 1 July 1130
27/06/2015,KAB,730,,0,66,Mionectes oleagineus,U,,A,,56,9,,N,7200-03,,no fly
27/06/2015,KAB,730,,0,67,Mionectes macconnelli,U,,A,,64,12,,N,7204-06,,
27/06/2015,KAB,830,,0A,150,Terenotriccus erythrurus,U,,A,,49,6,,N,7207-09,,
27/06/2015,KAB,830,,1B,76,Dendrocincla fuliginosa,U,,A,,108,45,,N,7210-15,"R p8, s2-4; L p8, s2-4, s6",
27/06/2015,KAB,930,,0A,173,Myiobius barbatus,U,,A,,64,11,,N,7216-19,,
27/06/2015,KAB,1030,,1,51,Tachyphonus cristatus,M,,A,,82,21,,N,7223-28,,duplicate band number
27/06/2015,KAB,1030,,0,68,Glyphorhynchus spirurus,U,,A,,71,15,,N,7220-22,,recap 30 June 1245
27/06/2015,KAB,1130,,0A,6,Platyrinchus saturatus,U,,A,,60,12.5,,Y,7229-34,,
27/06/2015,KAB,1130,,1,51,Rhynchocyclus olivaceus,U,,A,,70,21,,N,7235-38,,duplicate band number
27/06/2015,KAB,1130,,0A,151,Myrmotherula longipennis,M,,S,,57,9,,N,7239-48,,
27/06/2015,KAB,1230,,0,67,Glyphorhynchus spirurus,U,,U,,65,14,,N,7249-52,,escaped
27/06/2015,KAB,1330,,0A,153,Mionectes oleagineus,U,,A,,55,10,,N,7256-58,,
27/06/2015,KAB,1330,,0A,152,Glyphorhynchus spirurus,F/BP,,A,,67,12,,N,7253-55,,
28/06/2015,KAB,615,,1B,77,Pithys albifrons,U,,A,,72,21,,N,7259-63,p2 0.7 sym,
28/06/2015,KAB,800,,0,70,Dixiphia pipra,U,,S,,63,12,,N,7264-66,,
